546,Platinum,2150.0000,XPT,2026-03-06 20:44:35+00,a few seconds ago,2026-03-09 12:56:33.097053+00,4b00cab2-badf-48b5-a894-e1dab51b1f18
547,Silver,84.5930,XAG,2026-03-08 18:46:33+00,a few seconds ago,2026-03-09 12:56:33.100779+00,96fab956-7d9e-42e3-98c8-33146a4c3201
548,Gold,5174.0000,XAU,2026-03-08 18:46:33+00,a few seconds ago,2026-03-09 12:56:33.100779+00,96fab956-7d9e-42e3-98c8-33146a4c3201
549,Bitcoin,66828.2109,BTC,2026-03-08 18:46:34+00,a few seconds ago,2026-03-09 12:56:33.100779+00,96fab956-7d9e-42e3-98c8-33146a4c3201
550,Ethereum,1929.0601,ETH,2026-03-08 18:46:35+00,a few seconds ago,2026-03-09 12:56:33.100779+00,96fab956-7d9e-42e3-98c8-33146a4c3201
551,Palladium,1651.0000,XPD,2026-03-08 18:46:36+00,a few seconds ago,2026-03-09 12:56:33.100779+00,96fab956-7d9e-42e3-98c8-33146a4c3201
552,Copper,5.7961,HG,2026-03-08 18:46:36+00,a few seconds ago,2026-03-09 12:56:33.100779+00,96fab956-7d9e-42e3-98c8-33146a4c3201
553,Platinum,2155.0000,XPT,2026-03-08 18:46:37+00,a few seconds ago,2026-03-09 12:56:33.100779+00,96fab956-7d9e-42e3-98c8-33146a4c3201
554,Silver,82.8140,XAG,2026-03-06 12:35:31+00,a few seconds ago,2026-03-09 12:56:33.104626+00,0dee28f0-9643-4eb9-9f37-d3c8d7306185
555,Gold,5091.6001,XAU,2026-03-06 12:35:31+00,a few seconds ago,2026-03-09 12:56:33.104626+00,0dee28f0-9643-4eb9-9f37-d3c8d7306185
556,Bitcoin,69945.8594,BTC,2026-03-06 12:35:32+00,a few seconds ago,2026-03-09 12:56:33.104626+00,0dee28f0-9643-4eb9-9f37-d3c8d7306185
557,Ethereum,2047.8900,ETH,2026-03-06 12:35:33+00,a few seconds ago,2026-03-09 12:56:33.104626+00,0dee28f0-9643-4eb9-9f37-d3c8d7306185
558,Palladium,1651.0000,XPD,2026-03-06 12:35:33+00,a few seconds ago,2026-03-09 12:56:33.104626+00,0dee28f0-9643-4eb9-9f37-d3c8d7306185
559,Copper,5.7910,HG,2026-03-06 12:35:34+00,a few seconds ago,2026-03-09 12:56:33.104626+00,0dee28f0-9643-4eb9-9f37-d3c8d7306185
560,Platinum,2129.0000,XPT,2026-03-06 12:35:35+00,a few seconds ago,2026-03-09 12:56:33.104626+00,0dee28f0-9643-4eb9-9f37-d3c8d7306185
561,Silver,84.5930,XAG,2026-03-07 12:55:32+00,a few seconds ago,2026-03-09 12:56:33.108827+00,baa232a8-720c-4890-a3ae-3681105408fc
562,Gold,5174.0000,XAU,2026-03-07 12:55:32+00,a few seconds ago,2026-03-09 12:56:33.108827+00,baa232a8-720c-4890-a3ae-3681105408fc
563,Bitcoin,67974.4688,BTC,2026-03-07 12:55:33+00,a few seconds ago,2026-03-09 12:56:33.108827+00,baa232a8-720c-4890-a3ae-3681105408fc
564,Ethereum,1981.5900,ETH,2026-03-07 12:55:34+00,a few seconds ago,2026-03-09 12:56:33.108827+00,baa232a8-720c-4890-a3ae-3681105408fc
565,Palladium,1651.0000,XPD,2026-03-07 12:55:34+00,a few seconds ago,2026-03-09 12:56:33.108827+00,baa232a8-720c-4890-a3ae-3681105408fc
566,Copper,5.7961,HG,2026-03-07 12:55:35+00,a few seconds ago,2026-03-09 12:56:33.108827+00,baa232a8-720c-4890-a3ae-3681105408fc
567,Platinum,2155.0000,XPT,2026-03-07 12:55:35+00,a few seconds ago,2026-03-09 12:56:33.108827+00,baa232a8-720c-4890-a3ae-3681105408fc
568,Silver,90.6740,XAG,2026-02-04 13:31:35+00,a few seconds ago,2026-03-09 12:56:33.112804+00,3365466c-860a-4bd1-9bb3-91a03da1a96f
569,Gold,5050.2998,XAU,2026-02-04 13:31:35+00,a few seconds ago,2026-03-09 12:56:33.112804+00,3365466c-860a-4bd1-9bb3-91a03da1a96f
570,Bitcoin,75715.2734,BTC,2026-02-04 13:31:36+00,a few seconds ago,2026-03-09 12:56:33.112804+00,3365466c-860a-4bd1-9bb3-91a03da1a96f
571,Ethereum,2228.7800,ETH,2026-02-04 13:31:37+00,a few seconds ago,2026-03-09 12:56:33.112804+00,3365466c-860a-4bd1-9bb3-91a03da1a96f
572,Palladium,1850.0000,XPD,2026-02-04 13:31:37+00,a few seconds ago,2026-03-09 12:56:33.112804+00,3365466c-860a-4bd1-9bb3-91a03da1a96f
573,Copper,6.0047,HG,2026-02-04 13:31:38+00,a few seconds ago,2026-03-09 12:56:33.112804+00,3365466c-860a-4bd1-9bb3-91a03da1a96f
574,Platinum,2292.0000,XPT,2026-02-04 13:31:39+00,a few seconds ago,2026-03-09 12:56:33.112804+00,3365466c-860a-4bd1-9bb3-91a03da1a96f
575,Silver,82.4940,XAG,2026-03-06 11:55:31+00,a few seconds ago,2026-03-09 12:56:33.116761+00,7d23d31f-d562-4bae-9cbb-da10d54c59a3
576,Gold,5079.3999,XAU,2026-03-06 11:55:31+00,a few seconds ago,2026-03-09 12:56:33.116761+00,7d23d31f-d562-4bae-9cbb-da10d54c59a3
577,Bitcoin,70292.6016,BTC,2026-03-06 11:55:32+00,a few seconds ago,2026-03-09 12:56:33.116761+00,7d23d31f-d562-4bae-9cbb-da10d54c59a3
578,Ethereum,2053.5801,ETH,2026-03-06 11:55:33+00,a few seconds ago,2026-03-09 12:56:33.116761+00,7d23d31f-d562-4bae-9cbb-da10d54c59a3
579,Palladium,1651.0000,XPD,2026-03-06 11:55:33+00,a few seconds ago,2026-03-09 12:56:33.116761+00,7d23d31f-d562-4bae-9cbb-da10d54c59a3
580,Copper,5.7885,HG,2026-03-06 11:55:34+00,a few seconds ago,2026-03-09 12:56:33.116761+00,7d23d31f-d562-4bae-9cbb-da10d54c59a3
581,Platinum,2124.0000,XPT,2026-03-06 11:55:35+00,a few seconds ago,2026-03-09 12:56:33.116761+00,7d23d31f-d562-4bae-9cbb-da10d54c59a3
582,Silver,91.8860,XAG,2026-02-04 13:58:35+00,a few seconds ago,2026-03-09 12:56:33.120632+00,59f7185a-b002-4bd0-bcf1-188e4d7b09ab
583,Gold,5063.5000,XAU,2026-02-04 13:58:37+00,a few seconds ago,2026-03-09 12:56:33.120632+00,59f7185a-b002-4bd0-bcf1-188e4d7b09ab
584,Bitcoin,75034.6484,BTC,2026-02-04 13:58:37+00,a few seconds ago,2026-03-09 12:56:33.120632+00,59f7185a-b002-4bd0-bcf1-188e4d7b09ab
585,Ethereum,2211.6001,ETH,2026-02-04 13:58:38+00,a few seconds ago,2026-03-09 12:56:33.120632+00,59f7185a-b002-4bd0-bcf1-188e4d7b09ab
586,Palladium,1853.0000,XPD,2026-02-04 13:58:39+00,a few seconds ago,2026-03-09 12:56:33.120632+00,59f7185a-b002-4bd0-bcf1-188e4d7b09ab
587,Copper,6.0254,HG,2026-02-04 13:58:40+00,a few seconds ago,2026-03-09 12:56:33.120632+00,59f7185a-b002-4bd0-bcf1-188e4d7b09ab
588,Platinum,2311.0000,XPT,2026-02-04 13:58:42+00,a few seconds ago,2026-03-09 12:56:33.120632+00,59f7185a-b002-4bd0-bcf1-188e4d7b09ab
589,Silver,86.6640,XAG,2026-02-23 17:47:40+00,a few seconds ago,2026-03-09 12:56:33.124385+00,b0911480-106c-47dc-9944-da2ed155b2a0
590,Gold,5200.5000,XAU,2026-02-23 17:47:40+00,a few seconds ago,2026-03-09 12:56:33.124385+00,b0911480-106c-47dc-9944-da2ed155b2a0
591,Bitcoin,64512.7188,BTC,2026-02-23 17:47:41+00,a few seconds ago,2026-03-09 12:56:33.124385+00,b0911480-106c-47dc-9944-da2ed155b2a0
592,Ethereum,1849.6899,ETH,2026-02-23 17:47:42+00,a few seconds ago,2026-03-09 12:56:33.124385+00,b0911480-106c-47dc-9944-da2ed155b2a0
593,Palladium,1764.0000,XPD,2026-02-23 17:47:42+00,a few seconds ago,2026-03-09 12:56:33.124385+00,b0911480-106c-47dc-9944-da2ed155b2a0
594,Copper,5.7469,HG,2026-02-23 17:47:43+00,a few seconds ago,2026-03-09 12:56:33.124385+00,b0911480-106c-47dc-9944-da2ed155b2a0
595,Platinum,2140.0000,XPT,2026-02-23 17:47:43+00,a few seconds ago,2026-03-09 12:56:33.124385+00,b0911480-106c-47dc-9944-da2ed155b2a0
596,Silver,76.5460,XAG,2026-02-06 15:38:38+00,a few seconds ago,2026-03-09 12:56:33.128461+00,bd9ae4a5-52b0-472b-a27b-529a44582fbc
597,Gold,4945.8999,XAU,2026-02-06 15:38:39+00,a few seconds ago,2026-03-09 12:56:33.128461+00,bd9ae4a5-52b0-472b-a27b-529a44582fbc
598,Bitcoin,68400.4766,BTC,2026-02-06 15:38:40+00,a few seconds ago,2026-03-09 12:56:33.128461+00,bd9ae4a5-52b0-472b-a27b-529a44582fbc
599,Ethereum,1976.6899,ETH,2026-02-06 15:38:41+00,a few seconds ago,2026-03-09 12:56:33.128461+00,bd9ae4a5-52b0-472b-a27b-529a44582fbc
600,Palladium,1732.0000,XPD,2026-02-06 15:38:42+00,a few seconds ago,2026-03-09 12:56:33.128461+00,bd9ae4a5-52b0-472b-a27b-529a44582fbc
601,Copper,5.9481,HG,2026-02-06 15:38:43+00,a few seconds ago,2026-03-09 12:56:33.128461+00,bd9ae4a5-52b0-472b-a27b-529a44582fbc
602,Platinum,2092.0000,XPT,2026-02-06 15:38:44+00,a few seconds ago,2026-03-09 12:56:33.128461+00,bd9ae4a5-52b0-472b-a27b-529a44582fbc
603,Silver,82.4520,XAG,2026-03-06 12:58:31+00,a few seconds ago,2026-03-09 12:56:33.132095+00,85296cbb-5491-4cb8-bc16-98b1657e6c3b
604,Gold,5082.7002,XAU,2026-03-06 12:58:31+00,a few seconds ago,2026-03-09 12:56:33.132095+00,85296cbb-5491-4cb8-bc16-98b1657e6c3b
605,Bitcoin,69936.9297,BTC,2026-03-06 12:58:32+00,a few seconds ago,2026-03-09 12:56:33.132095+00,85296cbb-5491-4cb8-bc16-98b1657e6c3b
606,Ethereum,2048.1499,ETH,2026-03-06 12:58:33+00,a few seconds ago,2026-03-09 12:56:33.132095+00,85296cbb-5491-4cb8-bc16-98b1657e6c3b
607,Palladium,1663.0000,XPD,2026-03-06 12:58:34+00,a few seconds ago,2026-03-09 12:56:33.132095+00,85296cbb-5491-4cb8-bc16-98b1657e6c3b
608,Copper,5.7980,HG,2026-03-06 12:58:34+00,a few seconds ago,2026-03-09 12:56:33.132095+00,85296cbb-5491-4cb8-bc16-98b1657e6c3b
609,Platinum,2141.0000,XPT,2026-03-06 12:58:35+00,a few seconds ago,2026-03-09 12:56:33.132095+00,85296cbb-5491-4cb8-bc16-98b1657e6c3b
610,Silver,84.4080,XAG,2026-02-11 22:09:42+00,a few seconds ago,2026-03-09 12:56:33.135863+00,ab3d4feb-02f2-4841-98ce-bea649c4db35
611,Gold,5085.1001,XAU,2026-02-11 22:09:42+00,a few seconds ago,2026-03-09 12:56:33.135863+00,ab3d4feb-02f2-4841-98ce-bea649c4db35
612,Bitcoin,67786.3828,BTC,2026-02-11 22:09:44+00,a few seconds ago,2026-03-09 12:56:33.135863+00,ab3d4feb-02f2-4841-98ce-bea649c4db35
613,Ethereum,1966.6600,ETH,2026-02-11 22:09:44+00,a few seconds ago,2026-03-09 12:56:33.135863+00,ab3d4feb-02f2-4841-98ce-bea649c4db35
614,Palladium,1739.0000,XPD,2026-02-11 22:09:45+00,a few seconds ago,2026-03-09 12:56:33.135863+00,ab3d4feb-02f2-4841-98ce-bea649c4db35
615,Copper,6.0403,HG,2026-02-11 22:09:45+00,a few seconds ago,2026-03-09 12:56:33.135863+00,ab3d4feb-02f2-4841-98ce-bea649c4db35
616,Platinum,2141.0000,XPT,2026-02-11 22:09:46+00,a few seconds ago,2026-03-09 12:56:33.135863+00,ab3d4feb-02f2-4841-98ce-bea649c4db35
617,Silver,84.5930,XAG,2026-03-08 18:42:33+00,a few seconds ago,2026-03-09 12:56:33.140244+00,1ac815d0-0e42-4099-bdad-50fa320bf5df
618,Gold,5174.0000,XAU,2026-03-08 18:42:33+00,a few seconds ago,2026-03-09 12:56:33.140244+00,1ac815d0-0e42-4099-bdad-50fa320bf5df
619,Bitcoin,66876.0000,BTC,2026-03-08 18:42:34+00,a few seconds ago,2026-03-09 12:56:33.140244+00,1ac815d0-0e42-4099-bdad-50fa320bf5df
620,Ethereum,1932.0699,ETH,2026-03-08 18:42:35+00,a few seconds ago,2026-03-09 12:56:33.140244+00,1ac815d0-0e42-4099-bdad-50fa320bf5df
621,Palladium,1651.0000,XPD,2026-03-08 18:42:35+00,a few seconds ago,2026-03-09 12:56:33.140244+00,1ac815d0-0e42-4099-bdad-50fa320bf5df
622,Copper,5.7961,HG,2026-03-08 18:42:36+00,a few seconds ago,2026-03-09 12:56:33.140244+00,1ac815d0-0e42-4099-bdad-50fa320bf5df
623,Platinum,2155.0000,XPT,2026-03-08 18:42:37+00,a few seconds ago,2026-03-09 12:56:33.140244+00,1ac815d0-0e42-4099-bdad-50fa320bf5df
624,Silver,77.5700,XAG,2026-02-15 22:19:46+00,a few seconds ago,2026-03-09 12:56:33.143865+00,5b49e7bb-bf6b-4f6f-b9d9-e53c040e58ae
625,Gold,5043.2002,XAU,2026-02-15 22:19:46+00,a few seconds ago,2026-03-09 12:56:33.143865+00,5b49e7bb-bf6b-4f6f-b9d9-e53c040e58ae
626,Bitcoin,68770.9297,BTC,2026-02-15 22:19:47+00,a few seconds ago,2026-03-09 12:56:33.143865+00,5b49e7bb-bf6b-4f6f-b9d9-e53c040e58ae
627,Ethereum,1958.6801,ETH,2026-02-15 22:19:48+00,a few seconds ago,2026-03-09 12:56:33.143865+00,5b49e7bb-bf6b-4f6f-b9d9-e53c040e58ae
628,Palladium,1718.0000,XPD,2026-02-15 22:19:48+00,a few seconds ago,2026-03-09 12:56:33.143865+00,5b49e7bb-bf6b-4f6f-b9d9-e53c040e58ae
629,Copper,5.8774,HG,2026-02-15 22:19:49+00,a few seconds ago,2026-03-09 12:56:33.143865+00,5b49e7bb-bf6b-4f6f-b9d9-e53c040e58ae
630,Platinum,2073.0000,XPT,2026-02-15 22:19:49+00,a few seconds ago,2026-03-09 12:56:33.143865+00,5b49e7bb-bf6b-4f6f-b9d9-e53c040e58ae
631,Silver,83.1820,XAG,2026-03-09 11:50:33+00,a few seconds ago,2026-03-09 12:56:33.147545+00,e058e275-7c7b-4829-9abb-9b367c0350d9
632,Gold,5087.3999,XAU,2026-03-09 11:50:34+00,a few seconds ago,2026-03-09 12:56:33.147545+00,e058e275-7c7b-4829-9abb-9b367c0350d9
633,Bitcoin,67695.9375,BTC,2026-03-09 11:50:35+00,a few seconds ago,2026-03-09 12:56:33.147545+00,e058e275-7c7b-4829-9abb-9b367c0350d9
634,Ethereum,1991.2100,ETH,2026-03-09 11:49:36+00,1 minute(s) ago,2026-03-09 12:56:33.147545+00,e058e275-7c7b-4829-9abb-9b367c0350d9
635,Palladium,1621.0000,XPD,2026-03-09 11:49:36+00,a few seconds ago,2026-03-09 12:56:33.147545+00,e058e275-7c7b-4829-9abb-9b367c0350d9
636,Copper,5.7910,HG,2026-03-09 11:49:37+00,a few seconds ago,2026-03-09 12:56:33.147545+00,e058e275-7c7b-4829-9abb-9b367c0350d9
637,Platinum,2109.0000,XPT,2026-03-09 11:49:37+00,a few seconds ago,2026-03-09 12:56:33.147545+00,e058e275-7c7b-4829-9abb-9b367c0350d9
638,Silver,84.5930,XAG,2026-03-08 20:14:33+00,a few seconds ago,2026-03-09 12:56:33.151188+00,4b8bb8bd-7a3a-4630-9a89-bff8349134ff
639,Gold,5174.0000,XAU,2026-03-08 20:14:33+00,a few seconds ago,2026-03-09 12:56:33.151188+00,4b8bb8bd-7a3a-4630-9a89-bff8349134ff
640,Bitcoin,67220.3594,BTC,2026-03-08 20:14:34+00,a few seconds ago,2026-03-09 12:56:33.151188+00,4b8bb8bd-7a3a-4630-9a89-bff8349134ff
641,Ethereum,1959.4100,ETH,2026-03-08 20:14:35+00,a few seconds ago,2026-03-09 12:56:33.151188+00,4b8bb8bd-7a3a-4630-9a89-bff8349134ff
642,Palladium,1651.0000,XPD,2026-03-08 20:14:36+00,a few seconds ago,2026-03-09 12:56:33.151188+00,4b8bb8bd-7a3a-4630-9a89-bff8349134ff
643,Copper,5.7961,HG,2026-03-08 20:14:36+00,a few seconds ago,2026-03-09 12:56:33.151188+00,4b8bb8bd-7a3a-4630-9a89-bff8349134ff
644,Platinum,2155.0000,XPT,2026-03-08 20:14:37+00,a few seconds ago,2026-03-09 12:56:33.151188+00,4b8bb8bd-7a3a-4630-9a89-bff8349134ff
645,Silver,84.3260,XAG,2026-02-11 21:52:42+00,a few seconds ago,2026-03-09 12:56:33.15542+00,2d1e9c49-d949-4d6e-9fd4-ebf4ad1f5a39
646,Gold,5081.7998,XAU,2026-02-11 21:52:43+00,a few seconds ago,2026-03-09 12:56:33.15542+00,2d1e9c49-d949-4d6e-9fd4-ebf4ad1f5a39
647,Bitcoin,67917.7500,BTC,2026-02-11 21:52:43+00,a few seconds ago,2026-03-09 12:56:33.15542+00,2d1e9c49-d949-4d6e-9fd4-ebf4ad1f5a39
648,Ethereum,1974.1500,ETH,2026-02-11 21:52:44+00,a few seconds ago,2026-03-09 12:56:33.15542+00,2d1e9c49-d949-4d6e-9fd4-ebf4ad1f5a39
649,Palladium,1737.0000,XPD,2026-02-11 21:52:45+00,a few seconds ago,2026-03-09 12:56:33.15542+00,2d1e9c49-d949-4d6e-9fd4-ebf4ad1f5a39
650,Copper,6.0403,HG,2026-02-11 21:52:46+00,a few seconds ago,2026-03-09 12:56:33.15542+00,2d1e9c49-d949-4d6e-9fd4-ebf4ad1f5a39
651,Platinum,2144.0000,XPT,2026-02-11 21:52:46+00,a few seconds ago,2026-03-09 12:56:33.15542+00,2d1e9c49-d949-4d6e-9fd4-ebf4ad1f5a39
652,Silver,84.5930,XAG,2026-03-07 15:29:32+00,a few seconds ago,2026-03-09 12:56:33.15945+00,17d4ba32-3e30-4f31-b4aa-d0d285cfe8b2
653,Gold,5174.0000,XAU,2026-03-07 15:29:32+00,a few seconds ago,2026-03-09 12:56:33.15945+00,17d4ba32-3e30-4f31-b4aa-d0d285cfe8b2
654,Bitcoin,67949.6328,BTC,2026-03-07 15:29:33+00,a few seconds ago,2026-03-09 12:56:33.15945+00,17d4ba32-3e30-4f31-b4aa-d0d285cfe8b2
655,Ethereum,1985.2200,ETH,2026-03-07 15:29:34+00,a few seconds ago,2026-03-09 12:56:33.15945+00,17d4ba32-3e30-4f31-b4aa-d0d285cfe8b2
656,Palladium,1651.0000,XPD,2026-03-07 15:29:34+00,a few seconds ago,2026-03-09 12:56:33.15945+00,17d4ba32-3e30-4f31-b4aa-d0d285cfe8b2
657,Copper,5.7961,HG,2026-03-07 15:29:35+00,a few seconds ago,2026-03-09 12:56:33.15945+00,17d4ba32-3e30-4f31-b4aa-d0d285cfe8b2
658,Platinum,2155.0000,XPT,2026-03-07 15:29:35+00,a few seconds ago,2026-03-09 12:56:33.15945+00,17d4ba32-3e30-4f31-b4aa-d0d285cfe8b2
659,Silver,77.3670,XAG,2026-02-06 20:41:37+00,a few seconds ago,2026-03-09 12:56:33.163447+00,dd850cb8-4e8b-4ae5-b2c1-9f4f2ec0c2f5
660,Gold,4949.1001,XAU,2026-02-06 20:41:38+00,a few seconds ago,2026-03-09 12:56:33.163447+00,dd850cb8-4e8b-4ae5-b2c1-9f4f2ec0c2f5
661,Bitcoin,70715.6172,BTC,2026-02-06 20:41:39+00,a few seconds ago,2026-03-09 12:56:33.163447+00,dd850cb8-4e8b-4ae5-b2c1-9f4f2ec0c2f5
662,Ethereum,2083.4099,ETH,2026-02-06 20:41:40+00,a few seconds ago,2026-03-09 12:56:33.163447+00,dd850cb8-4e8b-4ae5-b2c1-9f4f2ec0c2f5
663,Palladium,1734.0000,XPD,2026-02-06 20:41:41+00,a few seconds ago,2026-03-09 12:56:33.163447+00,dd850cb8-4e8b-4ae5-b2c1-9f4f2ec0c2f5
664,Copper,5.9276,HG,2026-02-06 20:41:42+00,a few seconds ago,2026-03-09 12:56:33.163447+00,dd850cb8-4e8b-4ae5-b2c1-9f4f2ec0c2f5
665,Platinum,2112.0000,XPT,2026-02-06 20:41:43+00,a few seconds ago,2026-03-09 12:56:33.163447+00,dd850cb8-4e8b-4ae5-b2c1-9f4f2ec0c2f5
666,Silver,86.5140,XAG,2026-02-04 20:25:35+00,a few seconds ago,2026-03-09 12:56:33.167106+00,58afa115-1049-4a82-b502-6f36cfbb0533
667,Gold,4927.7998,XAU,2026-02-04 20:25:36+00,a few seconds ago,2026-03-09 12:56:33.167106+00,58afa115-1049-4a82-b502-6f36cfbb0533
668,Bitcoin,73654.6094,BTC,2026-02-04 20:25:36+00,a few seconds ago,2026-03-09 12:56:33.167106+00,58afa115-1049-4a82-b502-6f36cfbb0533
669,Ethereum,2172.2400,ETH,2026-02-04 20:25:37+00,a few seconds ago,2026-03-09 12:56:33.167106+00,58afa115-1049-4a82-b502-6f36cfbb0533
670,Palladium,1779.0000,XPD,2026-02-04 20:25:37+00,a few seconds ago,2026-03-09 12:56:33.167106+00,58afa115-1049-4a82-b502-6f36cfbb0533
671,Copper,6.1353,HG,2026-02-04 20:25:38+00,a few seconds ago,2026-03-09 12:56:33.167106+00,58afa115-1049-4a82-b502-6f36cfbb0533
672,Platinum,2223.0000,XPT,2026-02-04 20:25:38+00,a few seconds ago,2026-03-09 12:56:33.167106+00,58afa115-1049-4a82-b502-6f36cfbb0533
673,Silver,81.9320,XAG,2026-02-09 07:08:39+00,a few seconds ago,2026-03-09 12:56:33.170897+00,8fa48ac1-b5f9-4f88-8962-548a1046deaf
674,Gold,5025.5000,XAU,2026-02-09 07:08:40+00,a few seconds ago,2026-03-09 12:56:33.170897+00,8fa48ac1-b5f9-4f88-8962-548a1046deaf
675,Bitcoin,70565.8438,BTC,2026-02-09 07:08:41+00,a few seconds ago,2026-03-09 12:56:33.170897+00,8fa48ac1-b5f9-4f88-8962-548a1046deaf
676,Ethereum,2076.3501,ETH,2026-02-09 07:08:42+00,a few seconds ago,2026-03-09 12:56:33.170897+00,8fa48ac1-b5f9-4f88-8962-548a1046deaf
677,Palladium,1762.0000,XPD,2026-02-09 07:08:42+00,a few seconds ago,2026-03-09 12:56:33.170897+00,8fa48ac1-b5f9-4f88-8962-548a1046deaf
678,Copper,5.8318,HG,2026-02-09 07:08:43+00,a few seconds ago,2026-03-09 12:56:33.170897+00,8fa48ac1-b5f9-4f88-8962-548a1046deaf
679,Platinum,2117.0000,XPT,2026-02-09 07:08:43+00,a few seconds ago,2026-03-09 12:56:33.170897+00,8fa48ac1-b5f9-4f88-8962-548a1046deaf
680,Silver,84.5930,XAG,2026-03-07 15:14:32+00,a few seconds ago,2026-03-09 12:56:33.174738+00,d8ba5a50-0ba3-42ee-8811-2b002e4de248
681,Gold,5174.0000,XAU,2026-03-07 15:14:32+00,a few seconds ago,2026-03-09 12:56:33.174738+00,d8ba5a50-0ba3-42ee-8811-2b002e4de248
682,Bitcoin,67968.3516,BTC,2026-03-07 15:14:33+00,a few seconds ago,2026-03-09 12:56:33.174738+00,d8ba5a50-0ba3-42ee-8811-2b002e4de248
683,Ethereum,1986.3500,ETH,2026-03-07 15:14:34+00,a few seconds ago,2026-03-09 12:56:33.174738+00,d8ba5a50-0ba3-42ee-8811-2b002e4de248
684,Palladium,1651.0000,XPD,2026-03-07 15:14:34+00,a few seconds ago,2026-03-09 12:56:33.174738+00,d8ba5a50-0ba3-42ee-8811-2b002e4de248
685,Copper,5.7961,HG,2026-03-07 15:14:35+00,a few seconds ago,2026-03-09 12:56:33.174738+00,d8ba5a50-0ba3-42ee-8811-2b002e4de248
686,Platinum,2155.0000,XPT,2026-03-07 15:14:35+00,a few seconds ago,2026-03-09 12:56:33.174738+00,d8ba5a50-0ba3-42ee-8811-2b002e4de248
687,Silver,78.8830,XAG,2026-02-05 11:35:36+00,a few seconds ago,2026-03-09 12:56:33.17831+00,42dfafe6-7dac-4b8e-b79c-96e81eb800d4
688,Gold,4888.2998,XAU,2026-02-05 11:35:37+00,a few seconds ago,2026-03-09 12:56:33.17831+00,42dfafe6-7dac-4b8e-b79c-96e81eb800d4
689,Bitcoin,69969.1016,BTC,2026-02-05 11:35:37+00,a few seconds ago,2026-03-09 12:56:33.17831+00,42dfafe6-7dac-4b8e-b79c-96e81eb800d4
690,Ethereum,2068.7500,ETH,2026-02-05 11:35:38+00,a few seconds ago,2026-03-09 12:56:33.17831+00,42dfafe6-7dac-4b8e-b79c-96e81eb800d4
691,Palladium,1742.0000,XPD,2026-02-05 11:35:39+00,a few seconds ago,2026-03-09 12:56:33.17831+00,42dfafe6-7dac-4b8e-b79c-96e81eb800d4
692,Copper,5.9707,HG,2026-02-05 11:35:40+00,a few seconds ago,2026-03-09 12:56:33.17831+00,42dfafe6-7dac-4b8e-b79c-96e81eb800d4
693,Platinum,2104.0000,XPT,2026-02-05 11:35:41+00,a few seconds ago,2026-03-09 12:56:33.17831+00,42dfafe6-7dac-4b8e-b79c-96e81eb800d4
694,Silver,82.7670,XAG,2026-03-06 14:06:31+00,a few seconds ago,2026-03-09 12:56:33.181843+00,8cd40c9f-320a-4ec2-9ce3-83cdb1f578c7
695,Gold,5088.2998,XAU,2026-03-06 14:06:32+00,a few seconds ago,2026-03-09 12:56:33.181843+00,8cd40c9f-320a-4ec2-9ce3-83cdb1f578c7
696,Bitcoin,69083.0313,BTC,2026-03-06 14:06:32+00,a few seconds ago,2026-03-09 12:56:33.181843+00,8cd40c9f-320a-4ec2-9ce3-83cdb1f578c7
697,Ethereum,2020.7200,ETH,2026-03-06 14:06:33+00,a few seconds ago,2026-03-09 12:56:33.181843+00,8cd40c9f-320a-4ec2-9ce3-83cdb1f578c7
698,Palladium,1649.0000,XPD,2026-03-06 14:06:34+00,a few seconds ago,2026-03-09 12:56:33.181843+00,8cd40c9f-320a-4ec2-9ce3-83cdb1f578c7
699,Copper,5.7845,HG,2026-03-06 14:06:35+00,a few seconds ago,2026-03-09 12:56:33.181843+00,8cd40c9f-320a-4ec2-9ce3-83cdb1f578c7
700,Platinum,2104.0000,XPT,2026-03-06 14:06:35+00,a few seconds ago,2026-03-09 12:56:33.181843+00,8cd40c9f-320a-4ec2-9ce3-83cdb1f578c7
701,Silver,73.3590,XAG,2026-02-17 18:21:20+00,a few seconds ago,2026-03-09 12:56:33.185654+00,a99aa282-e478-46c7-aaf5-1dc7e4e861ef
702,Gold,4881.0000,XAU,2026-02-17 18:21:21+00,a few seconds ago,2026-03-09 12:56:33.185654+00,a99aa282-e478-46c7-aaf5-1dc7e4e861ef
703,Bitcoin,67297.5469,BTC,2026-02-17 18:21:21+00,a few seconds ago,2026-03-09 12:56:33.185654+00,a99aa282-e478-46c7-aaf5-1dc7e4e861ef
704,Ethereum,1965.2400,ETH,2026-02-17 18:21:22+00,a few seconds ago,2026-03-09 12:56:33.185654+00,a99aa282-e478-46c7-aaf5-1dc7e4e861ef
705,Palladium,1691.0000,XPD,2026-02-17 18:21:22+00,a few seconds ago,2026-03-09 12:56:33.185654+00,a99aa282-e478-46c7-aaf5-1dc7e4e861ef
706,Copper,5.7066,HG,2026-02-17 18:21:23+00,a few seconds ago,2026-03-09 12:56:33.185654+00,a99aa282-e478-46c7-aaf5-1dc7e4e861ef
707,Platinum,2022.0000,XPT,2026-02-17 18:21:23+00,a few seconds ago,2026-03-09 12:56:33.185654+00,a99aa282-e478-46c7-aaf5-1dc7e4e861ef
